sentiment,review_body,product_category
-1,"I ordered these in m (5'8"" 140 lbs.) and they are tts: they fit well and are neither tight nor loose. the issue that i have with them (and the reason that i sent them back) is that the material  although comfortable  is completely transparent; if i were to try to run out to get the mail in these  the whole neighborhood would essentially see me bottomless! furthermore  these are not white but off-white (and quite a yellowy off-white  at that)  so these loungers don't look as cute with the feature",Sleep
-1,This is way cuter on the model. it runs so big that it is very unflattering. perhaps on someone tall it would look better  but sadly it looked dumpy on my 5'2 frame. it also arrived with some black stain on it. it is going back.,Sleep
-1,Fight a bit snug over the bust then widens like a bell. not as cute as it looks in the photo. returned.,Sleep
-1,I was so excited to get this robe in the mail but was beyond disappointed when i opened the package. the fabric is extremely stiff and thin. the fabric felt like something curtains would be made out of and the white background was see through. the robe is very short and cut small in the shoulders  therefore it looked like i was wearing a piece of children's clothing. i also ordered the matching pj pants but didn't even take them out of the package after seeing how rough and see through the mater,Sleep
-1,After reading the reviews i placed an order because it was the only top that caught my eye on the entire price downs. lately all my usual l/10 sizes from retailer turn out huge so i ordered a size smaller from what i usually wear. all would have been ok if the top wasn't so darn short. for reference i'm 6 ft tall  160 lb. it's weird that this top looks completely the opposite of the model on the photo  from a loose looking fit with longer sleeves looking like a stylized sweatshirt that is not what,Sleep
-1,First of all it arrived rolled in a tight ball the size of a large starbucks coffee. i don't know why they do that.... you're not going to be immediately impressed by something that is packaged like it's cheap! second  i'm usually a 0-4 in retailer and mine is no where near as loose-fitting as the photo. also  he sleeves and back are a very thin waffle knit... like a flimsy t-shirt. and see-thru. the sleeves form-fit to my arms so i couldn't layer under it  but i couldn't wear it alone with the fa,Sleep
-1,Length too long and waist to high. these are not sized for petites.,Sleep
0,This top is oversized. i normally wear large but thought an xl would be best for sleeping. it's huge. so stick with your normal size or a size down. pretty print. fabric is a bit coarse. undecided about trying a size down because i'm particular and they didn't wow me. also ordered these in the lighter color and they fit the same.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,"I *loved* the brown color on the model  and i love the wrap style in general. however  i'm not sure if the color looks as goon on me. i first ordered my standard size small (5'7""  137 lbs 32 b)  which fit  but exchanged it for the looser fit (medium) shown in the pictures. i really like that the material is a thin  but not see through cotton. it has an extra cotton layer lining in front which is nice. the v isn't too low on me  so i don't *have* to wear a cami under. not really crazy about the s",Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,Very pretty  romantic,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
1,"The blue looks a lot more grey in person and i've gotten several compliments wearing it with black leggings and grey booties. the texture/print is really unique. i'm 5' 11"" 135 pounds and a small fits perfect. highly recommend!!",Sleep
1,I would not wear this to bed - it's almost too pretty! i've been wearing this top under sweaters and shells as the weather is moving from winter to spring - i think it transitions the comfort of plaid into warmer weather perfectly! it dips a little low on me in the front (34b/c)  so it's probably not for more professional settings. i like to wear it with a lacy bra-type top peeking out underneath.,Sleep
1,This pullover is great for lounging! so warm and cozy!,Sleep
1,Perfect. easy   effortlessly beautiful design and just my favorite pajama ever. i'm not my ideal weight right now and these make me feel attractive again.love!,Sleep
1,Purchased as a gift for someone who needs to up her pj ante -- soft cute fun,Sleep
1,I was looking for a new pair of pajama pants/around-the-house pants/occasional-quick-errand pants to replace a pair that i bought from retailer six years ago and i fell in love with the look of these.they are truly comfy and are flattering on. the lace adds a nice feminine touch that makes me feel pretty even on my laziest days. i'm hoping these will last me another six years.,Sleep
1,These are darling. love flannel and pattern which is very upbeat. wish they were a little more pegged/slim/tapered at the bottoms.,Sleep
1,I love these pjs! the sale price finally made the set affordable and i could not be happier! so soft and comfy!,Sleep
1,I tried this top on today because i was really hoping i could get the shorts and robe set. the shirt was softer than i was expecting  but when i tried it on it was an uncomfortable fit. there was some tightness in the armpit area  which is not where i would have expected it to be tight. the rest of it was comfortable and reasonable looseness so i don't think a size up would have been a good option for me. i like the design a lot so i was really disappointed it didn't fit. it is between a lightwe,Sleep
-1,I ordered this and hoped it would be a fun & whimsical sweater for this winter. instead  it's just strange. it didn't fit well. too short in the overall length & in the sleeves. the shades of the yarn were drab. it also didn't seem made to last. it looked like it would pill/snag in a short amount of time. i returned it. i'd love to see a style similar to this executed better in the future. having a unique sleeve is a cute idea.,Sweaters
-1,"Loved the idea of this - unfortunately  it disappointed all around. it's way too short and ran small. the fuzzy collar was also different than pictured in the stock photo and looked a bit tacky and cheap. the pricepoint is also way off the mark for this piece. usually an retailer small (5""7"" 140 lbs 32dd) but ordered a medium (small would not have fit in this piece). do not recommend.",Sweaters
-1,I loved this sweater when i saw it online and ordered right away. i purchased a s and the fit was very off. the arms were long (which i don't mind) but the sweater was also super heavy and bulky so it was not at all flattering. i really wanted to love it and it seemed to be of good quality but it i had to return it.,Sweaters
-1,I had my eye on this one for awhile and decided to buy it when it popped back on my wishlist. i can see why someone returned it. the sweater top hits at the worst possible spot and made me look ridiculous  like a mushroom top. from the side i saw the potential  but not enough to save it. probably one of the worst things i have ever purchased from retailer.,Sweaters
-1,Beautiful color  design and fit.  but i couldn't wait to get it off.  i don't have sensitive skin and don't recall ever putting a jacket on that felt like steel wool.,Sweaters
-1,Remember those cable-knot cotton sweaters that were popular in the eighties?! that's exactly what this sweater is. everywhere your body bends like elbows is emphasized by the fact that cotton does not bounce back like other finer fabrics like wool and cashmere. i'll pass on this!,Sweaters
-1,"The photos don't look it  but the one i received was a cropped length. the bottom of the sweater's longest parts didn't even reach the top of my mid-rise pants. and i'm 5'3"" so it wasn't that the model is a lot shorter than me unless their models are 4' tall.     disappointed since i wasted my retailer discount on this!",Sweaters
-1,I ordered this cardigan on sale and it was a wonderful fit and color. just the light sort of cute pullover i was looking for to keep and wear at work. unfortunately  it is poorly made. i wore it once and it already started to fray and fall apart. after closely inspecting the cause  i realized that the threads in the sweater are not fully sewed together  so the minute you put it on  one will start to unravel leading to a domino effect. it is a shame because the design and cut were truly a great f,Sweaters
-1,Fits and lots nothing like picture. very wide like a tent dress!,Sweaters
0,I purchased this on sale  xxs petite and i'm glad i did. it's an adorable sweater  but i knew the moment i put it on - itch city! bummer. i wore it with a tank underneath and that helped. it's a very warm sweater and the style is really cute. looks really soft and cozy  but i would say itchy and cozy!,Sweaters
0,"I like the colors  material and style of this sweater but not a fan of the sizing.  the xs/s was far too short for me and the m/l was great in length but had a tremendous amount of extra volume.  i am 5'/6"" size 8.",Sweaters
0,This is a beautiful and warm sweater  well cut and easy to dress up or down. the biggest problem is the extreme shedding which looks messy against darker clothing  especially against wool or cashmere winter coats.,Sweaters
0,This jacket runs very large. i usually wear an xl but probably could fit into a medium. i have long arms  and the sleeves were way past my hands. i love the jacket  but it's just too sloppy.,Sweaters
0,My title perfectly describes my attitude toward this sweater. the print is super cute and the price point is great  but this sweater was so itchy that i couldn't even keep it on for longer than a minute. it may be okay with a long sleeve underneath  but don't even think about wearing it by itself!,Sweaters
0,I loved the look of this tunic. it is made well and very pretty. it was so big and heavy i had to return it. i think the small in this would be too big.,Sweaters
0,I was excited to order this sweater. when it arrived  the green didn't stand out as much as the picture here. it also felt too itchy. i usually wear either very soft wool or wool with cashmere because i can't stand plain thick heavy wool. this one was just too itchy for me  it is going back.,Sweaters
0,I liked the look of the tunic sweater  and it was very soft. i am 5'7  115 lbs and tried on the xs. the arms felt a bit tight  but overall it fit well and i liked the length. i did not like how high the hem was split though- i would ideally like to wear these with a pair of leggings  and wish the hem was split just a little lower and not right at my hip. the material was very soft  but i felt like it was a bit cheap for the price.,Sweaters
0,This is a bit more jacket-ish than i expected. the material is kind of scratchy  and it was heavier than expected. it has a lining in it  like a jacket lining. i wasn't a fan of the clasps on the front. i guess they are meant to be invisible  but they are literally little metal clasps. it is more cropped in the length than i expected  and i don't have a particularly long torso. i like the embroidery. the pattern is lovely. the fit is about spot on. i am about a 12/14 with a 38c bust and the l fi,Sweaters
1,"True to size for petite person; bought in blue - subtle shading  looks great; paired with your blue straight leg blue ""jeans""; perfect outfit for almost all occasions.",Sweaters
1,This gem is beyond lovely! i saw this 5 years ago and regretted not buying it 5 years ago and then i was looking on here as i do on a weekly basis and bam it was there  i gasped hahahaha but really this is an amazing statement piece. i am usually a l but got the m as it is a bit big and its your preference on how you want to wear it. i will be wearing this to death for autumn winter and forever its just one of those. soft and not itchy and i have sensitive skin.,Sweaters
1,I was already purchasing another mock neck in a similar color when i came upon this sweater. it is everything a snuggly sweater should be. it is long in the torso with long sleeves that really do cover your hands  like in the picture online. if you like that sort of thing  this is a great sweater. the sweater even has pockets  which may be a little odd  but on this sweater it works. i bought this to wear with a pair of sanctuary flowered leggings. it is the perfect outfit!,Sweaters
1,This sweater is lovely! i have worn it every other day since i got it. it is soft and warm and elevates everything that you wear it with. i have gotten compliments every time i've worn it. my daughter  who rarely likes the style of clothes i wear  said i looked like a winter princess in this! it is so flattering and comfortable---a winning combination!,Sweaters
1,This sweater runs a bit large/bulky around the bottom area. you can kind of see in picture. i purchased this online in medium as i'm 5'9 so normally wear that size. i could probably have ordered a small but will keep the medium  just a little too full around the hem. also  the v neck is somewhat low cut. pink color is nice and pale pink.,Sweaters
1,"I'm always looking for something that is unique and can be layered. this looks just like it does on the model. you'll need a cami underneath as it is not lined. a little shorter in front than in the back but drapes nicely. styled it with black denim ankle jeans  black loafers (or boots)  and a blue denim jacket. i'm 118#  34d  5'4"" and the s fit well.",Sweaters
1,I adore this sweater!  is it a bit itchy? yes.  do i care?  certainly not enough to send it back. great length  hangs nicely. unique without being gaudy. great purchase.,Sweaters
1,I absolutely love this sweater and the color is beautiful! i read through the reviews and purchased a medium as i read that this sweater ran large - i'm very happy i sized down. i haven't yet worn it and hope that it does stay off the shoulder  as pictured  without having to constantly re-arrange. great sale price!,Sweaters
1,This is a well made sweater. i sometimes have a problem with wool but this is as soft as cashmere and does not itch at all. the color is beautiful and will work with gray black tan and navy. i found this to run a little bit on the large side. i am between a size large and extra large and ordered the extra large. there is too much fabric on the sides and the peplum starts at an awkward spot  mid hip instead of waistline. i think that sizing down to a large will solve these problems. it is really,Sweaters
-1,Too big and it's not secure enough to wear for swimming.,Swim
-1,I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy  so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped  i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward  and the pieces that are supposed to hold your chest are super wide and loose.,Swim
-1,I loved the look of this top online - it had great lines. i was so disappointed when i received it.  it has zero support/lining and i'm not large chested to need a lot. it's also incredibly awkward to get on and the tie in the back is only long enough to knot it  making it even harder to get off. it was returned.,Swim
-1,Top is completely see through. i cant imagine if it were to get wet what it would look like. it is a cute design but not practical at all.,Swim
-1,I am usually a size o and ordered and xs ...due to the band in the center (not much give) it was a little difficult to shimmy over my hips but the body fit perfectly when i got passed that part. that being said the cup design is a hot mess. i am a b/c cup size and the top on this could not handle it. i felt fully exposed. i thought maybe if i went a size up i could get a little more coverage. the body felt ok on the small but the cups were still just too small. i still felt to exposed. they are,Swim
-1,I was in love with this suit from the pictures. unfortunately the top is a little too short so the peplum skirt hits right at my widest part and doesn't meet the bikini bottoms.,Swim
-1,Such a cute pattern  and i loved the fold-over design  but beware - there is not enough bottom coverage! i should've looked more closely at the photo - it's pretty accurate in showing the bathing suit bottoms have limited rear coverage. a couple more inches of fabric would've really helped. i'm used to fuller coverage bathing suit bottoms  and these just expose way more cheek than i felt comfortable with. i could maybe wear them around my husband  but definitely not my dad! i felt like if i bent,Swim
-1,"I purchased this swimsuit in the mint. gorgeous color combination. i'm 5'5"" and weigh 117 lbs. i purchased a small. the fit is true to size. i love the front design; however  my husband promptly brought the back of the swimsuit to my attention. the chevron was off center. the design should have been centered with my back; however  it was on the right side of my back. i immediately called retailer assuming the product was defective. the item was sold out on line; however  a supervisor was able to l",Swim
-1,This suit did nothing for me. the top has zero support. this would work for a younger woman who does not require any support and is smaller chested. also  the top gapped in the center. it just did not fit right. the top is very thin showing everything. a light padding would make a big difference in this suit. also i could not get a good fit. as i tightened the top  the back would ride up. the bottoms are ok. not renatkable,Swim
0,Adorable suit  super cute print and great quality  but unfortunately not as flattering as other reviewers noted. i found that the white pattern accentuated the wrong areas and the ruffle feature was a bit over-the-top. the straps are also very thin and didn't offer too much support.,Swim
0,I got an xs in this suit.  i am 5'1  100#  a32.  this was much much too small.  it was very tight around the chest and i am only a 32a.  it is  however  a good looking suit.  i suggest sizing up.,Swim
0,I received this top and loved the pattern. however  i ordered both and s and m  and the bust sizing on this top is very odd. i am a 34c  and the bust area was way too big on both  but if i had sized down to the xs the rest of the suit would be too small. maybe it's just made for busty people? also the supportive material in the bust area goes straight across kind of like a bandeau  so that added to the odd look of the bust. it's still a beautiful pattern  so if you're going to give it a try orde,Swim
0,I love the style of this swimsuit on the model. when i purchased is i didn't realize that there was no support (wire/ padding/ lining) in the chest. the rest of the swimsuit was great but i did not like the look in the chest - it provided no support. i ended up returning it.,Swim
0,This is a beautiful suit. was looking for a one piece. i ordered online. it is definitely high quality  but i ended up returning it. the colors seemed much more muted than the picture shows. i loved the fit  just wasn't as striking as i expected.,Swim
0,So  disappointed that no where in the limiting did it mention this suit is australian in size!! i ordered the 10 (i'm usually an 8 but that was sold out) and the suit arrives and doesn't even fir over my hips. -- the label clearly says 10 australian us 6!  gutted that i have to return this suit because of this sizing issue.  the suit looks to be well made and the design is adorable of it only for.,Swim
0,"Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it) a final comment on this suit - it looked like there were these little sticky spots all over the suit like stickers had been removed. it was reticketed and it didn't really feel ""brand new"" when it arrived",Swim
0,Tried small and medium and both were quite tight on the bottom. top is perfect. will return the bottoms and try the large.,Swim
0,The top for this suit is great - i'm pretty small up top so it's rare that i find a suit that doesn't gap. however  the bottoms run so small. for reference  i'm a size 0 in dresses and 2/4 in pants. i ordered the xs and s to start  both were too small. with high hopes that i could keep this adorable suit (and well made otherwise!)  i ordered a size m bottom. they were still small. sadly  i'm giving up and returning.   only order this suit if you're super  super tiny on the bottom.,Swim
1,I purchased these bottoms with the matching peplum top in romantic floral. i also purchased the higher waisted bottoms just in case.   i returned the higher bottoms and that's saying a lot.   i have two sons and now struggle with fit in regard to two piece bathing suits.   the higher bottoms just didn't fit right and i didn't need the extra coverage because these fit so well and the peplum gives extra coverage  though not really necessary.   the others cut in a bit in the seat and hips and these,Swim
1,Cute bright colored suit a little more orange than pink i prefer pink but the fit didn't quite work for me      the bottoms were a little too big and the top although was fairly well proportioned just didn't look right altogether      purchase the extra smalls in both  and have since returned      i do love the suits that retailer has been offering would just love to be able to try them on in the store   nice quality good colors,Swim
1,Bought this for my girlfriend and she couldn't be happier! she's a size 4/34c and the small fits perfectly and is so flattering and comfortable. highly recommend.,Swim
1,This caftan is very light and well-made. i love the colors and designs on this fabric. i was worried that it might make me look boxy  but it accentuates my figure surprisingly well. the fabric is so soft!!! i'm amazed at the price because this is a really beautiful cover-up.,Swim
1,This is my first one piece bathing suit  and i absolutely love it. the quality is great ! the color doesn't fade.  i usually wear a size 4 but i ordered a size 6 and it fits perfectly.,Swim
1,Swimsuit shopping can be the worst. it's difficult to find bathing suits that fit well and are flattering. this swim top is a winner. the straps are comfortable  and the scoop in the front was not too low for a 36d cup. the best part is the higher back! a lot of swimwear dips in the back  but this does not (read: eliminates the dreaded back fat). my only concern was that it isn't super supportive for larger busts  but i'm keeping it because i love the straps and how it flatters overall. this wou,Swim
1,When i tried on this bathing suit  i decided to not try on any others. it was just right! i usually find bathing suit shopping difficult and no fun--as i can never find a suitable bathing suit. this suit looks nice/flattering  and i can also move around in it and it stays in place. i purchased it in the navy and i'm going to order it in another pattern as well. it looks modern and classic; it's a chic style. i'm a size 6 in dresses  and i purchased a size 10 in this bathing suit.,Swim
1,Perfect fit and i've gotten so many compliments. i buy all my suits from here now!,Swim
1,This top exceeded my expectations. i got it in the gray striped pattern  size small. it's probably the combination of the pattern and the removable padding that makes it very flattering on my small chested figure (i would imagine big chested gals would not find enough support in this one though). the fabric is very soft and comfortable with just enough stretch. overall  very happy with this top. but does it have to be so expensive  retailer?,Swim
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,This dress was so pretty on the hanger but a saggy sack on. even the sz 0 was too loose and shapeless. there is no waist as pictured. the hi-low hem  loose fit and wavy waist seam (see in the third close-up picture) make it look like the dress shrunk oddly in the wash. it's really too bad  it's such a pretty combination of patterns.,Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
-1,I like my dresses oversized but this one is ridiculous. it's seriously unflattering. i usually between a m & a l and i got a small and it's still massive. but the slip is tiny.     it looks so cute in the picture. but not good in person.,Trend
-1,I waited a long time to get this top. unfortunately i will be returning. the sides are gathered and stick out a lot on the sides. not as pictured. the sides should have been pleated. it runs smaller in the bust and when closed it was a little snug. afraid this might shrink with dry cleaning or washing. the design is unique and wish this top would of worked.,Trend
-1,I so wanted to like this dress i ordered it for summer graduation and weddings. i usually wear a 4/s and even the xs is was too pig. it drapes like a smock. the material is heavy. the only thing pretty about this dress is the pattern and color.    still looking for the perfect dress...,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
0,The color and fabric of this item are so appealing and i think this is a great piece for the right person. the fabric is beautiful but also much thicker than i'd imagined from the photos. it has a quilted quality so doesn't drape very well and is just too much fabric for me around the arms. i typically wear a size 12 and ordered the large. i think a medium might have been better. haven't decided yet whether to exchange for m or just plain return. has an artsy  cool professor vibe that i like.,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
0,My first complaint is  this dress is pinned back so obviously in the video that when the model turns around (not all the way)  you can see the pin in the back.  that should have been a clue that this dress isn't meant to fit anyone properly if it doesn't fit the model. i agree with another reviewer that the model in the still product photos sized up and up because the dress does not fit loosely in regular size nor is it that long.  you have to have a longer torso to pull off the top  or the fabr,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,The print is unique and fun. however  the longer length and heavier weight of the fabric was not the piece i needed in my closet.,Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,Trend
1,I love this skirt. i was happy with the quality of the fabric and style. i originally ordered a small  but returned and exchanged for a medium  which fits great. (i typically wear a size 6-8 in pants). i look forward to wearing this skirt to work this fall.,Trend
1,"This is a beautiful dress for fall. the fabric is gorgeous and drapey and the skirt is swingy. i ordered this in an xl because that size always sells out first. i think a l might fit a bit better  so i will see if any more come in and order another to compare. it poofs out in the back above the elastic and the waist slides down a bit. it is also very long  i need to hem it about 3-4"". i never know which size to order with this brand  i vary between l and xl.",Trend
1,You just can't go wrong with a perfect white top. i'm usually xs or s and got this top in xs & the fit is perfect. the bottom is a very subtle bubble hem that you can't really see in the picture. the top is boxy but not too overwhelming since the proportions are just right. thesis a great transitional top that will go with skinny jeans  pencil skirts or even a pair of utility pants. it can easily be dressed up or down.,Trend
1,This jacket is a real treasure and i could never have seen how substantial the embroidery is from the photo. also from the pic the jacket looks like a thin cotton  but on the contrary it is a wonderful weight with a feel like denim. the embroidery is a wonderful texture like heavy string or thin rope so it really has dimension... . i loved it so much i got the sweatshirt also by the same designer. can't wait until cooler weather so i may live in it! also when you have it on for a bit it seems to,Trend
1,Never spent this much on a dress so it needs to be amazing for me to keep it.  i've never seen flannel patterns and colors like this. the details in the back are unique. but in the end  i decided to return because it's too long and although it fit fine in a size large it didn't look that great on me. the dress has an exaggerated drop waist that was too low for my short waisted frame. the fabric smells odd. i tried belting it but the pockets and back buttons created bulk.,Trend
1,I love this tunic! it's wool but the same kind of thin high quality wool you might find in a nicer scarf. colors are much nicer than they show up online. this is one you really need to see in person. the only drawback is that the material seems to snag easily. i returned the top at full price as it is just too much to spend for something i'll only wear a few times before no doubt ruining it. if you are not hard on your clothes like i am  this is a great find. i may repurchase it when/if it gets,Trend
1,"This dress us high quality and feels great  however i am 5'5"" and it is too long for me. will definitely need to shorten but love it  not above knee as pictured for a non supermodel!",Trend
1,Besides being my favorite color to wear  this dress oozes vintage glamour while not looking like a costume. the fabric is super silky and will need a professional steaming to get out any wrinkles. the fit is not what i'm used to  because it fits in a 1940s type of way  and when i took it to my tailor  she ensured me that it is the perfect fit. the bodice is a bit looser than contemporary pieces  but is perfect for a night out.,Trend
1,"This dress is just my style. i have been waiting for it to go on sale since it hit new arrivals. when the sale hit the extra 30% off  i pulled the trigger. unfortunately for me  it was a little snug in the bust and as a tall lady  the waist hit me at slightly the wrong spot. i am 5' 9"" and am a 36d. so if you are tall and busty  this will not be the dress for you just from the way it is cut and manufactured. the skirt section of the dress has a hook underneath the vest section that it is pretty",Trend
